"Parámetro","Fecha","Hora","SO : Santa Catarina","NO : San Bernabé","CE : Obispado","NE : San Nicolás","SE : ITNL","N : Escobedo","NO2 : García","NE2 : Apodaca","SE2 : Juárez","SO2 : San Pedro","SE3 : Cadereyta","N2 : UANL","SUR : Preparatoria ITESM Eugenio Garza Lagüera","NE3 : Pesquería","NO3 : Misión San Juan","Unidad"
"PM2.5","2019-01-08","6","65","39"," - - - - ","32","21","27","41","25","47","27","26","38"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-08","7","75","44"," - - - - ","35","18"," - - - - ","44","45","48","15","37","40"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-08","8","62","56"," - - - - ","49","18","41","46","41","60","25","48","39"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-08","9","78","63"," - - - - ","47","22"," - - - - ","50","32","66","13","52","48"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-08","10","54","61"," - - - - ","34","33","47","64","48","52","17","35","26"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-08","11","62","50"," - - - - ","38","57","38","61","31","46","40","29","52"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-08","12","56","67","88","45","47","29","28","27","37","41","31","52"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-08","13","63","39","74","40","41","31","30","52","29","54"," - - - - ","44","20"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-08","14","66","35","49","25","30","30","26","26","22","45"," - - - - ","24","32"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-08","15","43","40","34","23","23","27","35","25","22","26","53","27","25"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-08","16","36","32","33","24","23","22","34","17","23","15","21","31","24"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-08","17","32","30","34","24","24","20","30","31","23","24","21","36","24"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-08","18","33","34","33","21","28","20","29","29","18","24","28","23"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-08","19","28","26","23","17","19","19","33","43","21","29","29","27","21"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-08","20","24","21","22","15","15","18","24","23","21","19","18","9","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-08","21","23","22","19","16","14","18","16","16","24","19","19","37","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-08","22","19","21","22","18","13","16","14","23","19","21","20","18","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-08","23","20","23","22","24","15","15","13","9","22","10","27","9","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-09","0","20","21","19","25","18","16","13","24","18","13","14","27","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-09","1","19","16","17","14","14","12","13","5","15","11","16","10","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-09","2","19","13","17","13","13","10","13","6","17","10","12","8","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-09","3","20","11","16","12","13","9","12","9","22","7","13","22","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-09","4","19","12","16","14","10","9","11","9","21","15","26"," - - - - ","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-09","5","17","13","15"," - - - - ","11","10","11"," - - - - ","16","10","35","10","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-09","6"," - - - - ","14","15"," - - - - ","12","12","14","7","15","9","15"," - - - - ","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-09","7","19","11","14"," - - - - ","12","11","13","15","14","13","22","18","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-09","8","19","10"," - - - - "," - - - - ","8","10","13"," - - - - ","16","20","12","8","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-09","9","14","4","12"," - - - - ","4","4","11","2","10","9","15","13","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-09","10"," - - - - ","3"," - - - - "," - - - - ","5","4","5","4"," - - - - "," - - - - ","15","6"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-09","11","3","3"," - - - - ","6","5","4","4"," - - - - ","4"," - - - - ","13","13"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-09","12","5","3","8","6","4","4","3","2","4","4"," - - - - ","5"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-09","13","7","3"," - - - - "," - - - - "," - - - - ","4","5","7"," - - - - "," - - - - ","3","2","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-09","14","10","6"," - - - - "," - - - - "," - - - - ","4","8"," - - - - ","6","3"," - - - - "," - - - - ","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-09","15"," - - - - "," - - - - ","17","5"," - - - - ","4","9"," - - - - ","5","5","3","16"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-09","16"," - - - - ","17","17","5"," - - - - ","4","6"," - - - - ","5","5"," - - - - ","8","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-09","17","13","19","13","5","5","5","6","5","5","9"," - - - - ","25"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-09","18","14","15","12","5","5","4"," - - - - ","5","6","11","8","8","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-09","19","17","12","11","5"," - - - - ","4","9","7","5","2","2"," - - - - ","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-09","20","17","12"," - - - - "," - - - - "," - - - - ","6","10"," - - - - ","5","13","6","12"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-09","21","15","10"," - - - - ","6"," - - - - ","6","9"," - - - - ","5","4","7","9"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-09","22","14","11"," - - - - ","6","9","10","7","3","5","7","3","5","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-09","23","14"," - - - - "," - - - - "," - - - - ","7","8","8","2","8","12","7","5","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-10","0","10","15","15"," - - - - "," - - - - ","7"," - - - - "," - - - - ","8","7","3","6","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-10","1"," - - - - ","14","16"," - - - - "," - - - - ","7","6"," - - - - ","9","15","4"," - - - - ","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-10","2"," - - - - ","11"," - - - - "," - - - - "," - - - - ","7","7"," - - - - ","7","15","9"," - - - - ","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-10","3","16","6","23"," - - - - ","7","9","6"," - - - - ","8"," - - - - ","13"," - - - - ","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-10","4","12","7"," - - - - ","13","5","9"," - - - - ","11"," - - - - ","2","13","10"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-10","5"," - - - - ","13","14","12"," - - - - ","10"," - - - - "," - - - - "," - - - - ","11","10","15","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-10","6"," - - - - ","15","16"," - - - - ","9","12"," - - - - ","6","9","6","13"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-10","7","14","12"," - - - - ","12","7","11","10","15","9","13","14","15","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-10","8","14"," - - - - "," - - - - "," - - - - ","11","10"," - - - - ","14","9","11","10","23"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-10","9","18","20"," - - - - ","14"," - - - - ","9","12","13","8","15","8","15","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-10","10","27","20"," - - - - ","16"," - - - - ","10","14","10","9","20","11"," - - - - ","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-10","11","30","22"," - - - - "," - - - - "," - - - - ","12","19"," - - - - ","8","28","12","19"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-10","12","32","27"," - - - - ","21","10","14","24"," - - - - ","7","24","7","16"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-10","13","28","37","20"," - - - - "," - - - - ","17","27","30","6","18","10","26","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-10","14","38","56"," - - - - "," - - - - "," - - - - ","17","27"," - - - - "," - - - - ","26","14","38","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-10","15","44","55","34","33"," - - - - "," - - - - ","29"," - - - - "," - - - - ","33","10","43","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-10","16","53","54","44","29","14"," - - - - ","34","16","17","36","24","43","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-10","17","43","49","30","23","7"," - - - - ","51","28","19","36","12","27","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-10","18","31","33","21","17","8"," - - - - ","55","30","11","24","16","15","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-10","19","18","27","15","15"," - - - - "," - - - - ","34","26","7","7","6","8","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-10","20","18","30","15","15","7"," - - - - ","28","22","8","10","3","16","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-10","21","22","27","19","13","8","19","23","14","7","15","6","2","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-10","22","25","32","18"," - - - - "," - - - - ","16","24","28","7","17","9","7","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-10","23","30","22","34","24"," - - - - ","18","25","24","7","20","10","17","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-11","0","30","29","28","21","10"," - - - - ","23","13","6","14","9","26","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-11","1","33","38","31","14","11"," - - - - ","24","15","6","17","9","41","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-11","2","39","41","33"," - - - - ","10","18","25","6","7","24","4","19","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-11","3","44","43","33","21","8","15","29","9"," - - - - ","31","11","16","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-11","4","44","44","28","25"," - - - - ","14","32","13","7","29","9","18","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-11","5","53","54","31","13"," - - - - ","15","34"," - - - - "," - - - - ","35","12","27"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-11","6","54","64","37","11","8","16","35","18"," - - - - ","33","11","26"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-11","7","52","63","39","13","8"," - - - - ","35","18","11","24","15","32","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-11","8","48","57","39"," - - - - ","13"," - - - - ","35","21"," - - - - ","14","8","21","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-11","9","29","54","49","21","23"," - - - - ","39"," - - - - ","19","15"," - - - - ","41","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-11","10","22","51","45"," - - - - ","29"," - - - - ","35"," - - - - ","23","15","3","44","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-11","11","23","35","44","32","34"," - - - - ","24"," - - - - ","23","16","13","37","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-11","12","27"," - - - - ","42","38","42","17","22","17","31","24","8","46","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-11","13","50","28","31","31","42","16","24"," - - - - ","34","32","16","13","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-11","14","57","27","31","23","31","22","25","40","24","40","19","6","21"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-11","15","59","35","39","25","28","23","30","27","25","24","28","39","24"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-11","16","41","30","35","25","28","19","26","26","21","33","18","35","26"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-11","17","43","27","30","23","25","18","26","37","24","17","26","6","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-11","18","35","30","25","25","19","22"," - - - - "," - - - - ","22","25"," - - - - "," - - - - ","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-11","19","37","27"," - - - - "," - - - - ","18"," - - - - "," - - - - "," - - - - "," - - - - ","22"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-11","20","35","34","29","39","19"," - - - - ","48","40","47","32","28","48","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-11","21","47","44","37"," - - - - ","20"," - - - - ","33","58","57","31","21","48","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-11","22","57","22","40","34","30","13","10","33","56","19","48","35","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-11","23","10","14","20","31","31","12","10","24","45","4","57","7","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-12","0","13","18","20","25","21"," - - - - ","7","11","44","5","37","17","24"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-12","1","22","19"," - - - - ","21","28"," - - - - ","6","2","42","16","38","24","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-12","2","24","16","32","21","29"," - - - - ","6","14","25","14","24","15","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-12","3","28","15","24","25","19"," - - - - ","6","11","26","3","37","2","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-12","4","26","12","24","25","13"," - - - - ","5","19","25","8","34","20","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-12","5","18","15","26","21","10","9","5","11","24","14","30","10","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-12","6","22","9","26","7","13","11","5","9","26","7","21","24","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-12","7","22","14","23","19","12"," - - - - ","5","6","22","16","39","17"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-12","8","34","19"," - - - - ","26","10"," - - - - ","6","7"," - - - - ","7","25","11"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-12","9","30","16","21","19","11","15","7","3","28","3","8","21"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-12","10","33","23","20","23","12"," - - - - ","6","22","30"," - - - - ","33","22"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-12","11","21","33","16","18","11"," - - - - ","7","19","23"," - - - - ","36","28"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-12","12","13","29","25","12","19","18","7","14","12"," - - - - ","15","32"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-12","13","26","21","19","9","9","6","6","23","6","32","9","13","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-12","14","19","11","13","8","10","7","10","13","6","12","13","3","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-12","15","15","9","11","12","11","6","8","14","5","5","27","10","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-12","16","12","9","12","10","11","6","8","16","6","15","4","11","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-12","17","13","14","13","11","10","7","8","31","6","15","8","20","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-12","18","9","15","8","14","9","9","8","23","8"," - - - - ","17","15","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-12","19","10","11","9","16","8","12","10","2","16","7","6","18","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-12","20","10","20","8","22","10"," - - - - ","14","41","18","5","8","11","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-12","21","10","18","8","30","8"," - - - - ","13","20","21","7","38","26","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-12","22","14","19","11","55","7","12","13","31","34","3","47","9","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-12","23","16","9","13","15","7","8","11","20","12","10","21","20","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-13","0","10","9","11","17","7","8","9","5","9","3","22","3","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-13","1","9","10","7","11","6","9","9","10"," - - - - ","8","18","15","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-13","2","7","8","5","11","4","10","8","7","11","4","23","22"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-13","3","7","6"," - - - - ","6","5","6","6","4","8","6","14","17","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-13","4","5","6","5","5","5","5","6","10","8","2","7","9","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-13","5","6","7"," - - - - ","6","6","6","6","10","9","4","8","5","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-13","6","8","7","7","9","7","4","5","7","9","3","5","11","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-13","7","9","8","6","9","6","5","5","4","7","5","5"," - - - - ","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-13","8","9","7","7","7","6","6","5","12","7","9"," - - - - ","14","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-13","9","9","9","7","9","7","7","6","6","8","12","14","13"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-13","10","10","10","11","8","7","11","6","12","9","4","11","7","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-13","11","10","16","12","8","10","13","9","20","12","9","9","14","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-13","12","16","19","12","13","14","11","14","15","13","13","13","9","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-13","13","19","23","16","14","15","14","22","36","14","20","7","4","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-13","14","23","23","21","13","9","19","24","8"," - - - - ","23","8","20","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-13","15","25","29"," - - - - ","17","10","18","23","6"," - - - - ","9","3","13","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-13","16","19","38","18","23","11"," - - - - ","28","9","38","14","13","20","20"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-13","17","22","41","16","29","13"," - - - - ","39","20","48","21","16","26","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-13","18","28","43","23","20","13"," - - - - ","37","13","21","24","13","39","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-13","19","31","35","19","22","13","28","37","13","29","24","9","18","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-13","20","27","37","15","25"," - - - - ","24","39","17","17","18","17","24","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-13","21","29","40"," - - - - ","21","21","25","34","11","17","14","8","17","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-13","22","20","40","31","21","21","28","24","22","18","6","11","17","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-13","23","20","27","43","20","19"," - - - - "," - - - - ","38","11","23","9","26","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-14","0","28","26","24","23","13","22","15","21","11","13","10"," - - - - ","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-14","1","16","20","27","21"," - - - - ","18","10","11","12","14","4","30","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-14","2","13","18"," - - - - ","19"," - - - - ","17","5","2","12","7","10","18","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-14","3","13","15","20"," - - - - ","8","15","6","6","11","3","7","14","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-01-14","4","12","11","11","14"," - - - - ","11"," - - - - ","9","8","3","9","19","4"," - - - - "," - - - - ","µg/m³"
